Title,Date,Sentiment,Confidence
"Lawyers Wanted: Abroad, That Is","Nov. 21, 2008",neutral,0.8998486995697021
What if a Slowdown Is a Never-Ending Story?,"Nov. 21, 2008",neutral,0.8194525837898254
"Shares Falling, Citigroup Talks to Government","Nov. 21, 2008",negative,0.5370413064956665
"Despite Economy, Ryanair Chief Plans to Expand","Nov. 21, 2008",positive,0.5631953477859497
Automaker to Return 2 Leased Jets,"Nov. 21, 2008",neutral,0.6276061534881592
G.M.’s Latest Great Green Hope Is a Tall Order,"Nov. 21, 2008",neutral,0.629313588142395
Road Ahead Is Long for G.M.,"Nov. 21, 2008",neutral,0.7317485809326172
Hoping Not to Repeat the Mistakes of the Past,"Nov. 21, 2008",neutral,0.6647417545318604
Woes at Citigroup Began With Failed Bid for Wachovia,"Nov. 21, 2008",neutral,0.46645814180374146
A Friendship’s Paying Off for British Banking Giant,"Nov. 21, 2008",neutral,0.6146906018257141
Hints of Relief From the Siege,"Nov. 21, 2008",neutral,0.468459814786911
Citigroup Saw No Red Flags Even as It Made Bolder Bets,"Nov. 22, 2008",neutral,0.4078958332538605
Seeking Solace? You’ll Find Little in the Bond Market,"Nov. 22, 2008",neutral,0.7979679703712463
Citigroup pays for a rush to risk,"Nov. 23, 2008",neutral,0.7249526381492615
Citigroup to Halt Dividend and Curb Pay,"Nov. 23, 2008",neutral,0.6884735226631165
Big Three’s Troubles May Touch Financial Sector,"Nov. 23, 2008",neutral,0.4677906334400177
Ford Scion Looks Beyond Bailout to Green Agenda,"Nov. 23, 2008",neutral,0.5651749968528748
"For Luxury Brands, Less Money to Spend on Ads","Nov. 23, 2008",neutral,0.5987224578857422
Awaiting Reaction to 3rd Try at Bailout,"Nov. 23, 2008",neutral,0.49805188179016113
Chinese banks to face test during economic crisis,"Nov. 24, 2008",neutral,0.5285614728927612
"Another Crisis, Another Guarantee","Nov. 24, 2008",neutral,0.8096334338188171
Britain Offers $30 Billion Stimulus Plan,"Nov. 24, 2008",neutral,0.5275999903678894
European Leaders Looking for Common Ground in an Economic Crisis,"Nov. 24, 2008",neutral,0.7107654809951782
Wall Street Mixed After Credit Moves,"Nov. 24, 2008",negative,0.624270498752594
Where Was Geithner in Turmoil?,"Nov. 24, 2008",neutral,0.7976970672607422
Saving Citi May Create More Fear,"Nov. 24, 2008",neutral,0.7053980827331543
Bad Assets Don’t Just Disappear,"Nov. 24, 2008",neutral,0.8412960171699524
U.S. Details $800 Billion Loan Plans,"Nov. 25, 2008",neutral,0.9342254996299744
Slight Rise in Consumer Confidence,"Nov. 25, 2008",positive,0.7253430485725403
Outlook Grows More Dire for Housing Market,"Nov. 25, 2008",negative,0.5338225960731506
3 Former UBS Executives Forfeit Pay,"Nov. 25, 2008",neutral,0.725933313369751
Extreme Makeover at Morgan Stanley,"Nov. 25, 2008",neutral,0.5802671909332275
The Return of Larry Summers,"Nov. 25, 2008",neutral,0.846882700920105
First Audit Said to Cite Some Snags With Bailout,"Nov. 25, 2008",neutral,0.47160112857818604
U.S. Plans $800 Billion in Lending to Ease Crisis,"Nov. 26, 2008",neutral,0.5560269951820374
"Buck Broken, but Timing May Affect Redemptions","Nov. 26, 2008",neutral,0.6669942140579224
Call to Let Tax Breaks Cover Banks Outside U.S.,"Nov. 26, 2008",neutral,0.8283969163894653
Baking Some Stability Into Banking,"Nov. 26, 2008",neutral,0.5651915669441223
New Efforts for Stimulus in Europe and China,"Nov. 26, 2008",positive,0.6543933153152466
U.S. Consumer Loan Aid Will Trickle Only So Far,"Nov. 26, 2008",neutral,0.5787891149520874
UBS finds some tax fraud cases,"Nov. 27, 2008",neutral,0.7853437662124634
UBS Finds Limited Tax Fraud Involving Wealthy Americans,"Nov. 27, 2008",neutral,0.834126353263855
G.M. Seeks to Keep the Public From Tracking Its Plane,"Nov. 27, 2008",neutral,0.9053385257720947
Copper’s Every Dip Is Felt in Arizona,"Nov. 27, 2008",neutral,0.6074061989784241
"Sigh Deeply, Acquire Merrill","Nov. 27, 2008",neutral,0.8934630751609802
An End Run Around Realogy’s Lenders,"Nov. 27, 2008",neutral,0.7830030918121338
U.K. Takes Majority Stake in RBS,"Nov. 28, 2008",neutral,0.8307589292526245
Latest Chrysler Buyout Offer Lures Quarter of Salaried Staff,"Nov. 28, 2008",negative,0.3877924382686615
What Would Keynes Have Done?,"Nov. 28, 2008",neutral,0.8330951929092407
Should Taxpayers Back a High-End Electric Carmaker?,"Nov. 28, 2008",neutral,0.7701929807662964
When the Downturn Sailed Into Savannah,"Nov. 28, 2008",neutral,0.7578473687171936
Auto Dealerships Teeter as Big Three Decline,"Nov. 29, 2008",negative,0.7240827679634094
Treasury buying $5 billion stake in GMAC,"Nov. 30, 2008",neutral,0.8377906084060669
Squeezing the Most From a Stimulus Plan,"Nov. 30, 2008",neutral,0.683363139629364
A New Era 0f Debtor Nations,"Nov. 30, 2008",neutral,0.7194324731826782
Autoworkers Worry More Givebacks Are in Store,"Nov. 30, 2008",negative,0.6734359860420227
"Doris Dungey, Prescient Finance Blogger, Dies at 47","Nov. 30, 2008",neutral,0.9191784262657166
"Deep Discounts Draw Shoppers, but Not Profits","Nov. 30, 2008",neutral,0.6770304441452026
Each Player in Big Three Is Devising Its Own Plan,"Nov. 30, 2008",neutral,0.9055216908454895
"After trading scandal, Société Générale reports record quarterly loss","Dec. 1, 2008",negative,0.6186344623565674
Bayerische Landesbank to cut one-third of work force,"Dec. 1, 2008",negative,0.5514925718307495
Slower growth forecast for euro zone,"Dec. 1, 2008",negative,0.4646683633327484
BNP Paribas confident in  2008 outlook,"Dec. 1, 2008",positive,0.8883700966835022
Officials Vow to Act Amid Signs of Long Recession,"Dec. 1, 2008",neutral,0.43896907567977905
It’s a Recession,"Dec. 1, 2008",neutral,0.7952662706375122
Officials Warn That Economy Will Remain Weak,"Dec. 1, 2008",negative,0.5068812966346741
"Deutsche Rejects a Rescue, Even as Its Shares Tumble","Dec. 1, 2008",negative,0.5234498977661133
Fund Investors Sue Countrywide Over Loan Modifications,"Dec. 1, 2008",neutral,0.7955411672592163
Bailout Monitor Sees Lack of a Coherent Plan,"Dec. 1, 2008",neutral,0.5643101334571838
Big Three May Need to Trim Number of Brands,"Dec. 1, 2008",neutral,0.6234402060508728
South Korean banks feel pressure to merge,"Dec. 2, 2008",neutral,0.5106750130653381
Credit crunch reaches picturesque resort,"Dec. 2, 2008",neutral,0.46954959630966187
Japan Tries to Ease a Crisis in Corporate Credit With Emergency Lending,"Dec. 2, 2008",neutral,0.40763404965400696
"Pursuing U.S. Aid, G.M. Accepts Need for Drastic Cuts","Dec. 2, 2008",positive,0.3816986382007599
Manhattan Awash in Open Office Space,"Dec. 2, 2008",neutral,0.8953861594200134
Fed Extends Some Credit Programs Through April 30,"Dec. 2, 2008",neutral,0.7957216501235962
European Regulators Again Revise Bank Subsidy Rules,"Dec. 2, 2008",neutral,0.5520947575569153
G.E. Warns of Low Fourth-Quarter Profit,"Dec. 2, 2008",negative,0.6804158091545105
Budgets Behaving Badly,"Dec. 2, 2008",negative,0.48197510838508606
Auditors Urge Treasury to Add Bailout Controls,"Dec. 2, 2008",neutral,0.5890401601791382
Harvard Endowment Loses 22%,"Dec. 3, 2008",neutral,0.5068134069442749
U.A.W. Makes Concessions to Help Automakers,"Dec. 3, 2008",neutral,0.4535466432571411
"Ahead of Auto Bailout Hearings, Union Ready to Make Concessions","Dec. 3, 2008",neutral,0.6318128108978271
"As Sales Fall, German Carmakers Cut Production and Hope to Avoid Layoffs","Dec. 3, 2008",negative,0.7596615552902222
S.E.C. Issues Rules on Conflicts in Credit Rating,"Dec. 3, 2008",neutral,0.8699190616607666
Managers Win Auction for a Part of Lehman,"Dec. 3, 2008",neutral,0.7612431645393372
G.M. Is Trying to Ease a Crushing Debt Load,"Dec. 3, 2008",neutral,0.586370050907135
A Rush Into Refinancing as Mortgage Rates Fall,"Dec. 3, 2008",neutral,0.47454383969306946
"Fortress, the Hedge Fund, Is Crumbling","Dec. 3, 2008",neutral,0.7724165916442871
The Hunt Is On for New Money,"Dec. 3, 2008",neutral,0.7940137982368469
Money Market Fund Outlines Plans to Reimburse Investors,"Dec. 4, 2008",neutral,0.9138944745063782
More Financial Jobs Are Cut in Europe,"Dec. 4, 2008",negative,0.7198449969291687
"Credit Suisse Cuts 5,300 Jobs","Dec. 4, 2008",negative,0.7324862480163574
Auto Executives Still Find Skeptics,"Dec. 4, 2008",negative,0.43608763813972473
Bernanke Calls for More Help for Homeowners,"Dec. 4, 2008",neutral,0.5401937365531921
Paris Offers a $33 Billion Stimulus Plan,"Dec. 4, 2008",neutral,0.640090823173523
"Embattled, Fund Shifts Cost of Suits to Investors","Dec. 4, 2008",neutral,0.8012038469314575
Washington’s New Tack: Helping Home Buyers,"Dec. 4, 2008",neutral,0.6687964200973511
Trump Sees Act of God in Recession,"Dec. 4, 2008",neutral,0.8115593194961548
Is Chrysler Simply Looking for a Mate? That’s the Take of a Tennessee Senator,"Dec. 4, 2008",neutral,0.8336285352706909
Hedge Funds Need Makeover,"Dec. 4, 2008",neutral,0.6554422974586487
Shares rally on optimism about bond insurers,"Dec. 5, 2008",positive,0.6710989475250244
Shares rally on talk of rescue plan for Ambac,"Dec. 5, 2008",positive,0.4481174945831299
U.S. stocks rally as bond insurers' ratings are affirmed,"Dec. 5, 2008",positive,0.7951790690422058
HSBC Executive Calls Deposit Backing Unfair,"Dec. 5, 2008",neutral,0.6074163913726807
Democrats Set to Offer Loans for Carmakers,"Dec. 5, 2008",neutral,0.5961372256278992
Bank of America Liable in Securities Fraud,"Dec. 5, 2008",neutral,0.8895564675331116
Some See a Buying Opportunity in Bank Shares,"Dec. 5, 2008",neutral,0.7753671407699585
Darkness and Light at GE Capital,"Dec. 5, 2008",neutral,0.7949628233909607
Why Wait to Repeal Tax Cuts for the Rich?,"Dec. 5, 2008",neutral,0.8354060649871826
Argentina Announces $3.8 Billion in Stimulus,"Dec. 5, 2008",positive,0.595212459564209
Grim Job Report Not Showing Full Picture,"Dec. 5, 2008",negative,0.7129984498023987
Autoworkers Glued to the Set for Hearings,"Dec. 5, 2008",neutral,0.8097875118255615
"At G.M., Innovation Sacrificed to Profits","Dec. 5, 2008",positive,0.5303884744644165
Chrysler’s Friends in High Places,"Dec. 5, 2008",neutral,0.8175023198127747
Small and midsize banks also face subprime fallout,"Dec. 6, 2008",negative,0.6537222266197205
Debt Watchdogs: Tamed or Caught Napping?,"Dec. 6, 2008",neutral,0.7595309019088745
"In Private Equity, the Limits of Apollo’s Power","Dec. 6, 2008",neutral,0.9390056729316711
Portfolio cap lifted on Fannie and Freddie,"Dec. 7, 2008",positive,0.4404042959213257
"With Trouble in Detroit, Madison Avenue Cringes","Dec. 7, 2008",neutral,0.637032151222229
"In Washington, Some Optimism About a Big Three Bankruptcy","Dec. 7, 2008",neutral,0.5902591943740845
Major Issue in Big 3 Aid Is Final Cost,"Dec. 7, 2008",neutral,0.8599775433540344
"In String of Bad News, Omens of a Long Recession","Dec. 7, 2008",neutral,0.7033933997154236
Rising costs for funds hurt Australian banks,"Dec. 8, 2008",negative,0.7177073359489441
U.K. and French leaders to discuss infrastructure boost,"Dec. 8, 2008",positive,0.5159878134727478
DZ Bank joins list of German victims of U.S. subprime crisis,"Dec. 8, 2008",neutral,0.8105548620223999
Deal to Rescue American Automakers Is Moving Ahead,"Dec. 8, 2008",neutral,0.572805643081665
European Leaders Promote Economic Cooperation,"Dec. 8, 2008",positive,0.7307192087173462
Modified Loans Often Lead Homeowners Back to Trouble,"Dec. 8, 2008",neutral,0.4619494378566742
Airing the Depth of Troubles at Fannie Mae,"Dec. 8, 2008",neutral,0.8986098170280457
"Car Dealers Brace for Closings, or for a Fight, as Detroit Seeks Help","Dec. 8, 2008",negative,0.4630432426929474
Next Year Is Looking Even Worse,"Dec. 8, 2008",neutral,0.4001753330230713
Why Not Bring Cash Back Home?,"Dec. 8, 2008",neutral,0.8576221466064453
Uninsured Put a Strain on Hospitals,"Dec. 8, 2008",negative,0.47171416878700256
Washington Takes Risks With Its Auto Bailout Plans,"Dec. 8, 2008",neutral,0.5696634650230408
"G.M., Under Pressure, Turns to Robert Lutz","Dec. 8, 2008",neutral,0.7347102165222168
Democrats and White House Close In on Auto Deal,"Dec. 9, 2008",neutral,0.48699676990509033
"After Wall St. Tremors, Office Vacancy Rates Rise in Manhattan’s Shadow","Dec. 9, 2008",negative,0.4961980879306793
"For Biotech, a Tax Break Spells Hope","Dec. 9, 2008",neutral,0.5353297591209412
Ex-Officer Faults Mortgage Giants for ‘Orgy’ of Nonprime Loans,"Dec. 9, 2008",neutral,0.4586409330368042
Foreign Automakers Say Little in Aid Debate,"Dec. 9, 2008",neutral,0.4633098244667053
"As F.H.A.’s Role Grows, So Does the Risk of Fraud","Dec. 9, 2008",neutral,0.6485501527786255
Fannie is faulted for an 'orgy' of subprime loans,"Dec. 10, 2008",neutral,0.5408743023872375
Member of a Panel Overseeing the Financial Bailout Objects to Its Findings,"Dec. 10, 2008",neutral,0.8961215615272522
Sales at Wholesale Level Plummet,"Dec. 10, 2008",negative,0.817726194858551
House Passes Auto Rescue Plan,"Dec. 10, 2008",neutral,0.691050112247467
XL Capital Plunges Despite Report It Is Seeking Buyer,"Dec. 10, 2008",neutral,0.43103235960006714
"Pressing Its Investors, GMAC Says It Lacks the Capital to Be a Bank","Dec. 10, 2008",neutral,0.8356776237487793
Reprieve for Tax Shelter Is in Proposed Bailout for Detroit,"Dec. 10, 2008",neutral,0.7697778344154358
Takeover Bid for Bell Canada Evaporates,"Dec. 10, 2008",neutral,0.5976372361183167
Forecaster Says Ford and G.M. Can Survive,"Dec. 10, 2008",positive,0.7956335544586182
"Reducing Debt, but Also Prospects","Dec. 10, 2008",positive,0.5677510499954224
"Fighting Foreclosures, F.D.I.C. Chief Draws Fire","Dec. 10, 2008",neutral,0.5434861779212952
South Korea cuts key rate to record low of 3%,"Dec. 11, 2008",negative,0.46394088864326477
South Korea cuts interest rate to record 3 percent,"Dec. 11, 2008",negative,0.3782418668270111
"South Korea Cuts Interest Rate to 3%, a Record","Dec. 11, 2008",positive,0.4630930423736572
"Asian Banks Survive, but Challenges Await","Dec. 11, 2008",positive,0.46478042006492615
Senate Abandons Automaker Bailout Bid,"Dec. 11, 2008",neutral,0.5402414202690125
Japanese Companies Still Invest in Themselves,"Dec. 11, 2008",neutral,0.7032874822616577
"Bank of America to Cut 35,000 Jobs Over 3 Years","Dec. 11, 2008",negative,0.5486078262329102
"Bank of America to Cut Up to 35,000 Jobs","Dec. 11, 2008",negative,0.5917840003967285
No Question We’re in a Financial Pickle. What Do We Call It?,"Dec. 11, 2008",neutral,0.8644490838050842
Fury Builds Over Crisis at Banks,"Dec. 11, 2008",neutral,0.6049094796180725
A Subtle Thaw in Credit Freeze,"Dec. 11, 2008",neutral,0.6902531981468201
Pensions Get a Reprieve in Congress,"Dec. 11, 2008",neutral,0.5337560176849365
Auto Suppliers Share Anxiety Over a Bailout,"Dec. 11, 2008",negative,0.49391040205955505
‘Car Czar’ a Fuzzy Description for a Big Job,"Dec. 11, 2008",neutral,0.604156494140625
"Bank of America to cut as many as 35,000 jobs over 3 years as part of Merrill merger","Dec. 12, 2008",neutral,0.4697926342487335
Auto Suppliers Share in the Anxiety,"Dec. 12, 2008",neutral,0.6066345572471619
White House Ready to Aid Auto Industry,"Dec. 12, 2008",positive,0.4705393612384796
Retail Spending Weak in November,"Dec. 12, 2008",negative,0.7689900994300842
U.A.W. at Center of Dispute Over Bailout,"Dec. 12, 2008",neutral,0.7486196160316467
Japanese Leader Offers a Vast Stimulus Package,"Dec. 12, 2008",positive,0.5978314876556396
G.M. to Idle Most Plants for About a Month,"Dec. 12, 2008",negative,0.5488049983978271
Carmakers in Asia and Europe Also Look for Help,"Dec. 12, 2008",positive,0.509497344493866
It’s the New Economic Reality. Work With It.,"Dec. 12, 2008",neutral,0.8394030332565308
Coaches for a Game of Money,"Dec. 12, 2008",neutral,0.7941884994506836
"Hedge Funds Are Victims, Raising Further Questions","Dec. 12, 2008",neutral,0.7934755086898804
U.A.W. Chief and Senator Gain From Face-Off,"Dec. 12, 2008",neutral,0.5130550861358643
A Champion of Wall Street Reaps Benefits,"Dec. 13, 2008",neutral,0.5745618939399719
The Man Who Is Unwinding Lehman Brothers,"Dec. 13, 2008",neutral,0.9111935496330261
"Blank Check for Banks, Pink Slips for Detroit","Dec. 13, 2008",neutral,0.6566707491874695
"Nascar’s Sponsors, Hit by Sticker Shock","Dec. 13, 2008",neutral,0.48611980676651
"To Build Confidence, Aim for Full Employment","Dec. 13, 2008",positive,0.6979148387908936
"Before the Fear, There Was Foolishness","Dec. 13, 2008",neutral,0.8724936842918396
"After Its Big Cuts, Detroit Makes Lots of Small Ones","Dec. 14, 2008",neutral,0.6241968870162964
Fannie Mae Lets Renters Stay Despite Foreclosures,"Dec. 14, 2008",neutral,0.783022403717041
Goldman Is Expected to Report an End to a Profitable Run,"Dec. 14, 2008",neutral,0.3996703028678894
Banks Use Free Pizzas and Humor to Calm Fears,"Dec. 14, 2008",neutral,0.7134681940078735
Fleeing Investors Put a Strain on Funds,"Dec. 14, 2008",neutral,0.6096187829971313
"MediaNews Sees Bad Timing on Newspapers, Not Bad Bets","Dec. 14, 2008",neutral,0.6363565921783447
"As Rates Near Zero, the Fed Turns to Unproven Methods","Dec. 14, 2008",neutral,0.5598183870315552
Wall St. Stumbles as News Stays Bleak,"Dec. 15, 2008",negative,0.5577508211135864
HSBC’s Madoff Exposure: $1 Billion,"Dec. 15, 2008",neutral,0.7918158769607544
Global Car Industry Fearful for Detroit,"Dec. 15, 2008",negative,0.37433281540870667
How the Fed Reached Out to Lehman,"Dec. 15, 2008",neutral,0.8278135657310486
GMAC Closer to Goal of Being a Bank,"Dec. 15, 2008",neutral,0.6747581362724304
Goldman Sachs posts $2.12 billion loss,"Dec. 16, 2008",negative,0.5185701251029968
Goldman Sachs reports $2.1 billion quarterly loss,"Dec. 16, 2008",negative,0.5698775053024292
Retail Prices Fall at Record Rate,"Dec. 16, 2008",negative,0.7414499521255493
Housing Starts Plunged 19% in November,"Dec. 16, 2008",negative,0.8045194745063782
Goldman Sachs Reports $2.1 Billion Quarterly Loss,"Dec. 16, 2008",negative,0.5698775053024292
OPEC Plans Further Output Cut,"Dec. 16, 2008",negative,0.5299749970436096
